CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseInterval,BasketSize,CountryDiversity
13169.0,64,3,840.08,280.02666666666664,16,248.5,98.66666666666667,1
13170.0,27,1,108.81,108.81,29,0.0,141.0,1
13171.0,22,3,468.41,156.13666666666666,37,138.5,76.33333333333333,1
13172.0,400,1,69.6,69.6,1,0.0,48.0,1
13173.0,4,11,2399.82,218.16545454545457,160,72.2,134.63636363636363,1
13174.0,16,12,7995.36,666.28,602,64.9090909090909,316.1666666666667,1
13175.0,582,2,831.45,415.72499999999997,40,153.0,211.5,1
13176.0,46,1,481.49,481.49,66,0.0,448.0,1
13177.0,65,2,512.2,256.1,23,365.0,90.0,1
13178.0,26,21,14059.19,669.4852380952382,194,34.3,418.0,1
13179.0,619,1,572.3100000000001,572.3100000000001,34,0.0,368.0,1
13180.0,607,1,86.10000000000001,86.10000000000001,4,0.0,42.0,1
13181.0,381,1,359.69,359.69,19,0.0,171.0,1
13182.0,45,1,121.18,121.18,11,0.0,201.0,1
13183.0,8,15,7036.18,469.07866666666666,64,44.214285714285715,268.46666666666664,1
13184.0,15,10,1668.95,166.895,138,30.11111111111111,166.2,1
13185.0,268,1,71.4,71.4,1,0.0,12.0,1
13186.0,40,3,1575.89,525.2966666666667,69,44.0,273.3333333333333,1
13187.0,337,4,341.36,85.34,51,95.33333333333333,74.0,1
13188.0,11,1,114.60000000000001,114.60000000000001,2,0.0,25.0,1
13189.0,19,2,260.68,130.34,29,96.0,421.0,1
13190.0,544,3,570.66,190.22,16,93.5,102.66666666666667,1
13191.0,658,1,164.69,164.69,58,0.0,115.0,1
13192.0,95,6,2558.58,426.43,135,117.8,271.5,1
13193.0,61,1,112.08,112.08,22,0.0,46.0,1
13194.0,136,2,472.78,236.39,10,285.0,163.0,1
13195.0,414,1,136.73,136.73,43,0.0,70.0,1
13196.0,11,7,3068.84,438.4057142857143,141,100.83333333333333,286.57142857142856,1
13197.0,610,1,373.01000000000005,373.01000000000005,19,0.0,204.0,1
13198.0,10,8,4974.2300000000005,621.77875,265,60.285714285714285,431.125,1
13199.0,4,67,15964.210000000001,238.2717910447761,61,10.666666666666666,172.6417910447761,1
13200.0,19,4,870.09,217.5225,42,35.0,129.0,1
13201.0,502,4,1233.06,308.265,65,46.333333333333336,259.0,1
13202.0,394,7,1580.3,225.7571428571429,55,55.666666666666664,81.71428571428571,1
13203.0,10,10,2648.25,264.825,158,78.55555555555556,241.3,1
13204.0,731,1,966.6600000000001,966.6600000000001,57,0.0,428.0,1
13205.0,443,1,2803.2,2803.2,1,0.0,256.0,1
13206.0,400,13,8308.19,639.0915384615384,393,27.166666666666668,545.0769230769231,1
13207.0,15,4,535.86,133.965,10,198.33333333333334,44.5,1
13208.0,59,9,1976.3,219.58888888888887,198,84.25,149.22222222222223,1
13209.0,30,13,8509.51,654.5776923076924,284,54.166666666666664,444.6923076923077,1
13210.0,94,1,353.48,353.48,22,0.0,316.0,1
13211.0,10,10,2618.77,261.877,98,80.0,184.5,1
13212.0,20,3,786.83,262.2766666666667,128,20.5,103.0,1
13213.0,57,11,3851.52,350.13818181818186,181,50.6,269.27272727272725,1
13214.0,418,7,3264.23,466.31857142857143,207,37.666666666666664,423.7142857142857,1
13215.0,402,1,81.6,81.6,1,0.0,96.0,1
13216.0,268,1,333.74,333.74,5,0.0,297.0,1
13217.0,122,4,666.48,166.62,3,177.0,128.0,1
13218.0,127,1,62.63999999999999,62.63999999999999,5,0.0,88.0,1
13219.0,618,1,76.23,76.23,11,0.0,11.0,1
13220.0,78,5,1336.0900000000001,267.21799999999996,46,124.0,79.2,1
13221.0,240,2,847.41,423.70500000000004,62,119.0,122.0,1
13222.0,577,1,88.5,88.5,1,0.0,30.0,1
13223.0,200,6,969.1200000000001,161.52,8,92.4,94.66666666666667,1
13224.0,60,2,2155.95,1077.975,101,91.0,759.0,1
13225.0,3,16,16260.07,1016.2543750000001,60,47.53333333333333,462.5625,1
13226.0,273,2,312.46,156.23000000000002,28,120.0,89.5,1
13227.0,202,1,257.7,257.7,9,0.0,99.0,1
13228.0,81,1,358.0,358.0,2,0.0,200.0,1
13229.0,226,1,160.95,160.95,10,0.0,63.0,1
13230.0,4,30,6120.01,204.00033333333334,653,21.103448275862068,117.33333333333333,1
13232.0,13,7,1328.35,189.7642857142857,147,38.0,110.42857142857143,1
13233.0,74,4,1176.46,294.115,74,206.0,401.0,1
13234.0,673,2,346.5,173.25,56,59.0,79.5,1
13235.0,212,1,1031.07,1031.07,53,0.0,441.0,1
13236.0,25,2,744.85,372.425,34,82.0,208.0,1
13237.0,388,1,643.0,643.0,24,0.0,128.0,1
13238.0,17,6,1006.63,167.77166666666668,24,114.0,73.66666666666667,1
13239.0,262,5,1594.69,318.938,87,59.75,237.4,1
13240.0,96,8,1475.79,184.47375,160,79.0,88.625,1
13241.0,412,1,112.53,112.53,40,0.0,46.0,1
13242.0,112,7,699.4,99.91428571428571,19,92.16666666666667,50.0,1
13243.0,203,5,1220.38,244.07600000000002,165,106.5,110.8,1
13244.0,93,1,121.74000000000001,121.74000000000001,27,0.0,38.0,1
13245.0,51,2,989.22,494.61,43,381.0,185.5,1
13246.0,18,11,3351.75,304.70454545454544,229,50.4,254.1818181818182,1
13247.0,18,4,501.12,125.28,18,21.0,82.0,1
13248.0,125,2,465.68,232.83999999999997,25,64.0,152.5,1
13249.0,92,9,1608.93,178.77,21,73.625,138.44444444444446,1
13250.0,461,2,253.09,126.545,17,41.0,53.5,1
13251.0,402,1,252.68,252.68,25,0.0,215.0,1
13252.0,394,2,399.3,199.64999999999998,19,231.0,67.0,1
13253.0,157,4,2951.11,737.7775,73,182.0,753.75,1
13254.0,376,1,51.410000000000004,51.410000000000004,4,0.0,43.0,1
13255.0,9,3,678.76,226.25333333333333,26,251.0,135.66666666666666,1
13256.0,14,1,0.0,0.0,1,0.0,12540.0,1
13257.0,436,1,149.75,149.75,7,0.0,33.0,1
13258.0,12,5,1009.43,201.886,29,96.75,89.2,1
13259.0,62,9,1402.54,155.83777777777777,234,79.25,55.888888888888886,1
13260.0,61,1,557.62,557.62,8,0.0,142.0,1
13261.0,269,2,944.1,472.05,8,17.0,105.0,1
13262.0,263,3,573.45,191.15,48,168.5,82.33333333333333,1
13263.0,1,39,8676.2,222.4666666666667,507,10.31578947368421,137.74358974358975,1
13264.0,443,1,722.5600000000001,722.5600000000001,38,0.0,375.0,1
13265.0,53,5,2092.66,418.53200000000004,66,54.75,348.0,1
13266.0,11,19,6135.04,322.89684210526315,154,39.111111111111114,359.8421052631579,1
13267.0,3,36,9429.81,261.93916666666667,152,20.485714285714284,109.97222222222223,1
13268.0,18,11,3174.75,288.6136363636364,257,24.6,329.45454545454544,1
13269.0,1,28,8537.32,304.9042857142857,238,26.962962962962962,227.35714285714286,1
13270.0,366,1,590.0,590.0,1,0.0,200.0,1
13271.0,37,1,211.49,211.49,79,0.0,240.0,1
13272.0,31,2,276.56,138.28,15,58.0,48.0,1
13273.0,113,1,138.98,138.98,16,0.0,153.0,1
13274.0,409,1,360.85,360.85,19,0.0,199.0,1
13275.0,384,2,238.86,119.43,48,248.0,69.0,1
13276.0,64,5,1891.91,378.382,209,144.25,168.0,1
13277.0,16,7,523.3,74.75714285714285,10,86.83333333333333,54.57142857142857,1
13278.0,41,4,1435.85,358.9625,80,189.66666666666666,339.5,1
13279.0,78,1,137.75,137.75,9,0.0,73.0,1
13280.0,122,7,2293.33,327.61857142857144,159,86.5,212.71428571428572,1
13281.0,439,1,350.85,350.85,22,0.0,201.0,1
13282.0,18,4,1313.19,328.2975,42,129.0,102.5,1
13283.0,60,4,373.36,93.34,19,192.66666666666666,51.0,1
13284.0,331,1,201.19,201.19,13,0.0,91.0,1
13285.0,23,6,3364.59,560.765,182,119.6,409.5,1
13286.0,600,1,734.91,734.91,46,0.0,274.0,1
13287.0,603,3,781.59,260.53000000000003,46,50.5,143.0,1
13288.0,443,5,927.61,185.522,7,55.25,75.8,1
13289.0,724,1,307.95,307.95,16,0.0,119.0,1
13290.0,438,1,208.63,208.63,1,0.0,1.0,1
13291.0,156,11,3270.79,297.3445454545454,155,50.4,145.45454545454547,1
13292.0,39,5,994.51,198.902,55,121.25,106.0,1
13293.0,392,6,1192.94,198.82333333333335,51,54.8,92.5,1
13294.0,190,3,1689.53,563.1766666666666,93,227.5,332.0,1
13295.0,360,4,1101.97,275.4925,56,72.0,183.25,1
13296.0,137,6,792.51,132.085,50,87.6,108.83333333333333,1
13297.0,8,7,4368.62,624.0885714285714,108,88.83333333333333,384.85714285714283,1
13298.0,1,1,360.0,360.0,2,0.0,96.0,1
13299.0,268,3,1218.7,406.23333333333335,56,129.5,138.66666666666666,1
13300.0,169,3,1285.51,428.50333333333333,44,202.0,151.66666666666666,1
13301.0,104,4,618.09,154.5225,75,62.333333333333336,86.25,1
13302.0,155,2,159.2,79.6,3,371.0,6.0,1
13303.0,400,1,61.72,61.72,4,0.0,26.0,1
13304.0,351,4,1217.99,304.4975,59,105.66666666666667,179.0,1
13305.0,4,16,3616.41,226.025625,153,41.86666666666667,139.25,1
13306.0,430,1,53.65,53.65,4,0.0,74.0,1
13307.0,120,3,273.34,91.11333333333334,15,235.5,46.666666666666664,1
13308.0,23,4,1670.3700000000001,417.59250000000003,65,191.0,268.25,1
13309.0,7,6,1706.3700000000001,284.395,95,76.8,319.0,1
13310.0,28,5,1541.2,308.24,80,93.0,163.2,1
13311.0,4,2,598.57,299.285,25,145.0,152.5,1
13312.0,451,1,124.75,124.75,5,0.0,41.0,1
13313.0,22,12,3445.32,287.11,105,64.54545454545455,192.33333333333334,1
13314.0,2,3,775.94,258.6466666666667,55,35.5,186.66666666666666,1
13315.0,689,1,310.26,310.26,22,0.0,232.0,1
13316.0,37,10,12940.82,1294.0819999999999,115,66.44444444444444,1993.1,1
13317.0,66,19,6486.091,341.3732105263158,222,36.27777777777778,165.73684210526315,1
13318.0,1,3,640.76,213.58666666666667,14,17.5,101.33333333333333,1
13319.0,5,58,21323.22,367.6417241379311,345,12.403508771929825,154.72413793103448,1
13320.0,78,6,2211.6,368.59999999999997,98,79.8,251.5,1
13321.0,72,2,567.36,283.68,10,14.0,186.0,1
13322.0,17,1,199.48000000000002,199.48000000000002,25,0.0,117.0,1
13323.0,3,5,787.85,157.57,6,20.0,35.0,1
13324.0,36,18,10513.47,584.0816666666666,36,30.647058823529413,469.3333333333333,1
13325.0,82,1,675.3,675.3,12,0.0,240.0,1
13326.0,432,1,281.76,281.76,13,0.0,140.0,1
13327.0,39,20,9134.48,456.724,175,35.421052631578945,210.15,1
13328.0,316,1,1308.48,1308.48,17,0.0,680.0,1
13329.0,32,8,4808.77,601.09625,68,100.14285714285714,413.875,1
13330.0,93,6,2796.1,466.01666666666665,80,112.2,325.1666666666667,1
13331.0,402,1,262.4,262.4,12,0.0,54.0,1
13332.0,14,1,350.9,350.9,21,0.0,179.0,1
13333.0,411,3,1015.74,338.58000000000004,54,123.0,228.33333333333334,1
13334.0,82,5,6201.8,1240.3600000000001,307,142.0,639.6,1
13336.0,77,1,795.12,795.12,51,0.0,559.0,1
13337.0,546,1,1575.26,1575.26,87,0.0,980.0,1
13338.0,158,4,2445.62,611.405,113,181.0,287.75,1
13339.0,201,1,860.12,860.12,54,0.0,326.0,1
13340.0,45,12,22100.56,1841.7133333333334,190,55.18181818181818,803.0,1
13341.0,261,1,775.85,775.85,42,0.0,301.0,1
13343.0,178,1,353.43,353.43,19,0.0,135.0,1
13344.0,68,3,2511.69,837.23,115,104.5,317.3333333333333,1
13345.0,288,1,389.5,389.5,20,0.0,141.0,1
13346.0,463,6,299.4,49.9,4,26.4,30.0,1
13347.0,70,1,341.36,341.36,8,0.0,205.0,1
13348.0,64,1,233.76,233.76,14,0.0,136.0,1
13349.0,11,1,247.32,247.32,16,0.0,225.0,1
13350.0,16,2,979.12,489.56000000000006,36,63.0,143.5,1
13351.0,66,1,373.94,373.94,16,0.0,117.0,1
13352.0,60,1,397.97999999999996,397.97999999999996,24,0.0,321.0,1
13354.0,71,1,743.53,743.53,51,0.0,604.0,1
13355.0,122,1,674.7,674.7,32,0.0,314.0,1
13356.0,80,1,768.24,768.24,42,0.0,325.0,1
13357.0,257,5,3805.5099999999998,761.1020000000001,284,92.0,422.4,1
13358.0,269,1,439.03,439.03,29,0.0,285.0,1
13359.0,64,2,1043.31,521.655,52,339.0,190.5,1
13360.0,432,4,1553.65,388.4125,58,89.0,235.5,1
13361.0,472,2,1450.5,725.25,29,145.0,162.0,1
13362.0,9,7,5394.07,770.5814285714285,186,68.83333333333333,354.42857142857144,1
13363.0,18,3,1723.86,574.62,78,195.5,382.0,1
13364.0,71,1,134.95999999999998,134.95999999999998,10,0.0,71.0,1
13365.0,34,2,2225.37,1112.685,122,184.0,623.5,1
13366.0,50,1,56.160000000000004,56.160000000000004,1,0.0,144.0,1
13367.0,432,1,510.20000000000005,510.20000000000005,20,0.0,253.0,1
13368.0,257,4,1121.5,280.375,45,55.0,151.5,1
13369.0,366,1,308.28000000000003,308.28000000000003,14,0.0,149.0,1
13370.0,372,1,754.87,754.87,39,0.0,343.0,1
13371.0,505,2,2297.66,1148.83,75,127.0,509.5,1
13372.0,90,1,378.64,378.64,23,0.0,159.0,1
13373.0,61,6,7587.1900000000005,1264.5316666666668,292,134.0,710.5,1
13374.0,415,2,422.8,211.4,17,34.0,67.5,1
13375.0,89,2,1792.23,896.115,62,356.0,562.0,1
13376.0,99,3,1019.76,339.92,45,67.0,164.33333333333334,1
13377.0,397,2,1552.88,776.44,71,249.0,374.0,1
13379.0,26,3,572.56,190.85333333333332,85,54.5,200.33333333333334,1
13380.0,433,1,62.4,62.4,3,0.0,48.0,1
13381.0,32,12,8224.37,685.3641666666666,154,63.72727272727273,427.0833333333333,1
13382.0,281,5,1387.58,277.51599999999996,74,112.25,172.6,1
13383.0,544,1,305.28000000000003,305.28000000000003,1,0.0,288.0,1
13384.0,31,11,6680.83,607.3481818181818,192,46.5,376.54545454545456,1
13385.0,330,1,534.57,534.57,35,0.0,281.0,1
13386.0,414,2,835.46,417.73,24,22.0,257.0,1
13387.0,417,1,186.94,186.94,71,0.0,123.0,1
13388.0,131,3,1185.65,395.21666666666664,68,236.0,233.66666666666666,1
13389.0,11,3,797.96,265.9866666666667,50,110.0,143.0,1
13390.0,75,1,544.08,544.08,13,0.0,224.0,1
13391.0,204,1,59.8,59.8,1,0.0,4.0,1
13392.0,677,1,91.14,91.14,8,0.0,82.0,1
13393.0,584,4,1131.45,282.8625,53,49.0,165.5,1
13394.0,2,19,6621.7,348.5105263157895,254,40.44444444444444,281.7894736842105,1
13395.0,185,3,1180.23,393.41,77,118.0,553.3333333333334,1
13396.0,29,2,1360.99,680.495,42,290.0,300.0,1
13397.0,73,10,3191.87,319.187,68,68.0,133.6,1
13398.0,192,2,670.34,335.16999999999996,37,256.0,170.5,1
13399.0,464,3,275.4,91.8,10,27.0,40.0,1
13400.0,583,1,310.83,310.83,23,0.0,284.0,1
13402.0,127,4,1226.8500000000001,306.7125,55,145.0,229.25,1
13403.0,18,3,229.5,76.5,9,352.0,38.0,1
13404.0,1,2,252.49,126.245,11,211.0,55.5,1
13405.0,74,6,1213.811,202.30183333333335,33,129.6,142.5,1
13406.0,427,2,568.92,284.46,7,204.0,146.0,1
13407.0,579,3,2244.7,748.2333333333332,85,41.0,563.3333333333334,1
13408.0,2,106,50174.782,473.347,321,6.6380952380952385,270.5188679245283,1
13410.0,24,9,2201.96,244.66222222222223,25,88.0,138.22222222222223,1
13411.0,107,1,213.55,213.55,17,0.0,72.0,1
13412.0,620,1,487.34999999999997,487.34999999999997,33,0.0,176.0,1
13413.0,640,6,429.44,71.57333333333334,38,9.2,75.83333333333333,1
13414.0,134,6,2494.14,415.69,48,93.4,450.3333333333333,1
13415.0,473,4,784.17,196.04250000000002,85,85.0,124.0,1
13416.0,44,3,940.8000000000001,313.59999999999997,16,346.0,69.33333333333333,1
13417.0,5,6,1669.49,278.24833333333333,57,132.6,88.66666666666667,1
13418.0,12,31,11559.66,372.8922580645161,328,23.5,237.2258064516129,1
13419.0,64,1,221.06,221.06,16,0.0,275.0,1
13420.0,150,2,159.85,79.925,8,20.0,50.5,1
13421.0,40,8,4058.75,507.34375,174,88.71428571428571,293.875,1
13422.0,64,1,2626.3,2626.3,127,0.0,1326.0,1
13423.0,429,1,217.03,217.03,12,0.0,141.0,1
13424.0,450,1,572.77,572.77,40,0.0,529.0,1
13425.0,108,5,3390.4300000000003,678.086,124,117.25,471.6,1
13426.0,1,22,8167.38,371.24454545454546,162,34.285714285714285,221.27272727272728,1
13427.0,19,6,1006.53,167.755,35,140.2,146.66666666666666,1
13428.0,10,3,478.54,159.51333333333332,122,252.0,118.66666666666667,1
13429.0,11,4,1006.8,251.70000000000002,55,20.666666666666668,347.5,1
13430.0,19,2,679.45,339.725,48,67.0,375.5,1
13431.0,67,8,3316.24,414.53,113,84.14285714285714,196.25,1
13432.0,571,2,439.1,219.55,98,40.0,108.5,1
13433.0,501,4,658.3199999999999,164.57999999999998,22,64.66666666666667,47.5,1
13434.0,74,5,1666.8600000000001,333.372,17,145.0,172.8,1
13435.0,5,9,4447.33,494.1477777777778,96,61.375,306.0,1
13436.0,2,1,196.89,196.89,12,0.0,76.0,1
13437.0,14,7,3408.06,486.86571428571426,143,28.833333333333332,183.28571428571428,1
13438.0,547,1,46.5,46.5,1,0.0,10.0,1
13439.0,255,3,986.61,328.87,132,135.0,317.3333333333333,1
13440.0,423,7,1295.25,185.03571428571428,49,4.5,81.85714285714286,1
13441.0,92,2,720.9,360.45,33,339.0,260.0,1
13442.0,667,3,419.87,139.95666666666668,33,35.0,38.333333333333336,1
13443.0,449,6,1273.16,212.1933333333333,176,45.4,134.16666666666666,1
13444.0,374,2,619.08,309.54,51,131.0,165.5,1
13445.0,626,1,241.89999999999998,241.89999999999998,7,0.0,198.0,1
13446.0,430,11,3881.89,352.89909090909094,113,22.9,218.45454545454547,1
13447.0,23,3,1129.14,376.38000000000005,55,6.0,194.66666666666666,1
13448.0,17,13,8745.93,672.7638461538462,321,59.333333333333336,322.6923076923077,1
13449.0,24,1,291.88,291.88,19,0.0,222.0,1
13450.0,27,13,4120.04,316.92615384615385,57,47.5,332.15384615384613,1
13451.0,26,11,7090.06,644.5509090909092,561,59.7,475.3636363636364,1
13452.0,259,3,729.8,243.26666666666665,2,106.5,2.0,1
13453.0,166,3,781.6899999999999,260.56333333333333,33,117.5,113.66666666666667,1
13454.0,641,1,219.87,219.87,23,0.0,198.0,1
13455.0,25,6,2212.9900000000002,368.8316666666667,79,140.6,132.5,1
13456.0,18,6,1766.72,294.4533333333333,43,37.4,127.5,1
13457.0,689,2,148.22,74.11,9,48.0,48.0,1
13458.0,7,16,11959.27,747.454375,290,24.933333333333334,422.5,1
13459.0,625,2,1160.4099999999999,580.2049999999999,57,57.0,493.0,1
13460.0,29,2,183.44,91.72,16,20.0,143.0,1
13461.0,39,6,4160.0,693.3333333333334,30,111.2,522.0,1
13462.0,253,5,1153.85,230.76999999999998,64,118.0,139.4,1
13464.0,58,6,3097.64,516.2733333333333,128,111.8,240.0,1
13465.0,446,2,931.12,465.56,34,139.0,292.0,1
13466.0,184,5,1013.35,202.67,49,110.75,132.0,1
13467.0,11,2,1071.91,535.9549999999999,89,25.0,290.0,1
13468.0,2,72,12793.28,177.68444444444447,290,9.873239436619718,78.01388888888889,1
13469.0,653,1,82.4,82.4,6,0.0,52.0,1
13470.0,99,2,165.0,82.5,7,15.0,50.0,1
13471.0,1,4,2501.84,625.46,214,15.0,395.75,1
13472.0,464,2,592.24,296.12,24,91.0,155.0,1
13473.0,61,8,2657.7599999999998,332.21999999999997,65,94.28571428571429,125.0,1
13474.0,236,3,646.59,215.53,116,129.0,106.0,1
13475.0,191,4,1431.78,357.945,64,35.333333333333336,253.0,1
13476.0,179,5,2061.4700000000003,412.29400000000004,86,116.0,142.6,1
13477.0,38,11,2819.17,256.28818181818184,112,64.3,190.0909090909091,1
13478.0,469,5,2215.78,443.15600000000006,114,51.25,237.8,1
13479.0,201,4,851.37,212.8425,45,91.33333333333333,179.0,1
13480.0,417,2,627.82,313.90999999999997,40,262.0,181.0,1
13481.0,46,11,3830.84,348.2581818181818,162,68.4,186.8181818181818,1
13482.0,232,2,336.09,168.045,20,395.0,93.5,1
13483.0,66,1,140.34,140.34,10,0.0,160.0,1
13484.0,241,3,790.72,263.5733333333333,38,199.0,74.66666666666667,1
13485.0,233,11,3019.2200000000003,274.4745454545455,131,49.9,163.45454545454547,1
13486.0,78,3,1122.41,374.1366666666666,69,38.0,223.0,1
13487.0,58,5,846.87,169.374,31,169.0,72.4,1
13488.0,17,23,14205.96,617.6504347826087,370,30.0,320.6521739130435,1
13489.0,105,4,449.52,112.38,11,62.666666666666664,140.0,1
13490.0,654,1,154.25,154.25,8,0.0,25.0,1
13491.0,52,27,4467.66,165.46888888888887,144,25.692307692307693,87.0,1
13492.0,136,3,1269.84,423.28000000000003,38,38.5,136.0,1
13493.0,275,2,618.63,309.315,6,11.0,190.0,1
13494.0,312,1,316.26000000000005,316.26000000000005,18,0.0,162.0,1
13495.0,8,10,4863.31,486.331,59,80.11111111111111,246.5,1
13496.0,11,2,653.33,326.66499999999996,28,349.0,170.5,1
13497.0,283,6,1166.83,194.47166666666666,52,76.8,87.5,1
13498.0,730,1,327.38,327.38,17,0.0,362.0,1
13499.0,18,5,1159.11,231.82200000000003,31,62.5,273.0,1
13500.0,23,4,1466.3,366.575,77,125.33333333333333,209.5,1
13501.0,288,3,2885.11,961.7033333333333,90,140.5,417.6666666666667,1
13502.0,17,5,780.5,156.1,28,132.25,98.0,1
13503.0,71,6,1859.24,309.87333333333333,158,117.6,184.16666666666666,1
13504.0,64,1,295.93,295.93,22,0.0,178.0,1
13505.0,73,4,4393.63,1098.4075,182,52.666666666666664,621.5,1
13506.0,316,5,1338.08,267.616,55,35.75,188.4,1
13507.0,3,4,2479.16,619.79,146,47.0,399.25,1
13508.0,244,2,287.05,143.52499999999998,27,399.0,90.0,1
13509.0,9,8,1114.72,139.34,27,70.71428571428571,151.75,1
13510.0,1,11,4558.29,414.39,176,71.1,276.72727272727275,1
13511.0,677,1,282.76,282.76,5,0.0,60.0,1
13512.0,261,4,713.39,178.3475,31,107.0,104.75,1
13513.0,127,3,824.59,274.86333333333334,32,263.5,121.33333333333333,1
13514.0,74,4,815.9000000000001,203.97500000000002,15,202.33333333333334,72.0,1
13515.0,73,6,1265.82,210.97000000000003,64,113.8,136.5,1
13516.0,21,4,1685.26,421.315,55,132.0,278.5,1
13517.0,60,3,2128.42,709.4733333333334,125,60.0,456.3333333333333,1
13518.0,86,1,627.16,627.16,36,0.0,382.0,1
13519.0,78,2,343.21,171.60500000000002,19,364.0,66.5,1
13520.0,59,11,6606.0,600.5454545454545,81,66.0,289.0,1
13521.0,1,3,1071.73,357.24333333333334,313,3.5,239.33333333333334,1
13522.0,30,1,125.80000000000001,125.80000000000001,5,0.0,44.0,1
13523.0,33,6,4534.57,755.7616666666667,177,73.4,331.5,1
13524.0,41,5,680.1800000000001,136.036,17,44.25,64.8,1
13525.0,15,2,628.78,314.39,5,233.0,197.0,1
13526.0,738,2,1182.0,591.0,29,0.0,955.5,1
13527.0,34,12,4541.29,378.44083333333333,266,59.0,228.0,1
13529.0,79,2,307.76,153.88,15,125.0,37.0,1
13530.0,634,1,402.97999999999996,402.97999999999996,18,0.0,272.0,1
13531.0,205,6,1433.07,238.845,44,106.0,82.83333333333333,1
13532.0,34,1,210.31,210.31,66,0.0,129.0,1
13533.0,183,3,269.09,89.69666666666666,61,42.0,67.33333333333333,1
13534.0,2,35,7720.9,220.59714285714284,163,14.823529411764707,110.54285714285714,1
13535.0,403,1,89.5,89.5,1,0.0,10.0,1
13536.0,1,7,3444.39,492.0557142857143,91,11.833333333333334,303.7142857142857,1
13537.0,426,2,717.85,358.925,38,26.0,168.5,1
13538.0,43,12,3103.13,258.5941666666667,105,57.0,79.91666666666667,1
13539.0,86,7,1569.3600000000001,224.19428571428574,69,83.5,101.42857142857143,1
13540.0,467,3,632.39,210.79666666666665,26,94.0,63.0,1
13541.0,427,2,785.25,392.625,10,143.0,139.5,1
13542.0,377,17,3959.4900000000002,232.91117647058826,98,21.5625,47.294117647058826,1
13543.0,634,2,1439.6100000000001,719.8050000000001,37,52.0,164.5,1
13544.0,40,6,790.2,131.70000000000002,219,120.6,55.166666666666664,1
13545.0,391,2,364.93,182.465,54,153.0,126.0,1
13546.0,12,5,1086.24,217.248,95,102.5,117.4,1
13547.0,408,1,167.08,167.08,44,0.0,79.0,1
13548.0,96,3,901.44,300.47999999999996,169,187.0,186.0,1
13549.0,26,8,1005.8,125.725,44,51.285714285714285,69.25,1
13550.0,383,1,342.55,342.55,40,0.0,430.0,1
13551.0,319,2,244.2,122.1,5,346.0,18.0,1
13552.0,66,22,6948.92,315.86,162,27.857142857142858,119.54545454545455,1
13553.0,675,1,499.6,499.6,85,0.0,201.0,1
13554.0,380,7,1629.35,232.7642857142857,156,10.666666666666666,82.71428571428571,1
13555.0,74,13,8891.84,683.9876923076923,264,51.083333333333336,366.3076923076923,1
13556.0,429,2,200.82,100.41,8,6.0,67.0,1
13557.0,28,13,3032.26,233.25076923076924,126,58.0,184.46153846153845,1
13558.0,6,4,594.52,148.63,123,20.333333333333332,84.5,1
13559.0,513,2,990.0,495.0,1,30.0,180.0,1
13560.0,7,1,171.42000000000002,171.42000000000002,32,0.0,63.0,1
13561.0,216,11,1803.4,163.94545454545457,131,43.0,102.27272727272727,1
13562.0,82,8,4838.18,604.7725,88,87.0,200.375,1
13563.0,84,2,777.53,388.765,49,55.0,104.5,1
13564.0,144,37,16498.97,445.91810810810813,484,16.055555555555557,239.94594594594594,1
13565.0,19,3,414.8,138.26666666666665,45,195.5,86.66666666666667,1
13566.0,41,5,1688.6,337.71999999999997,263,149.25,251.4,1
13567.0,428,4,1079.29,269.8225,180,37.333333333333336,160.75,1
13568.0,173,1,187.05,187.05,41,0.0,66.0,1
13569.0,17,4,726.54,181.635,140,136.33333333333334,86.25,1
13570.0,243,1,239.49,239.49,27,0.0,161.0,1
13571.0,13,26,4537.26,174.51000000000002,263,28.24,122.73076923076923,1
13572.0,206,1,1384.25,1384.25,32,0.0,534.0,1
13573.0,50,6,904.52,150.75333333333333,73,116.6,107.83333333333333,1
13574.0,411,1,404.45,404.45,84,0.0,304.0,1
13575.0,23,5,732.0699999999999,146.414,41,37.75,89.8,1
13576.0,10,28,11202.59,400.09250000000003,145,26.22222222222222,160.92857142857142,1
13577.0,25,11,3489.28,317.20727272727277,102,69.6,151.0,1
13578.0,409,1,147.66,147.66,9,0.0,127.0,1
13579.0,15,5,1374.34,274.86800000000005,72,160.5,143.6,1
13580.0,406,1,107.75,107.75,5,0.0,45.0,1
13581.0,309,2,280.53000000000003,140.265,32,104.0,59.5,1
13582.0,390,2,241.68,120.84,10,227.0,53.0,1
13583.0,156,2,1445.031,722.5155,93,523.0,548.5,1
13584.0,307,3,385.7,128.5666666666667,74,184.0,120.0,1
13585.0,531,3,684.54,228.17999999999998,29,103.5,462.0,1
13586.0,541,1,127.28,127.28,20,0.0,38.0,1
13587.0,64,4,1673.5,418.375,27,199.66666666666666,166.0,1
13588.0,16,9,2478.95,275.43888888888887,131,29.5,289.55555555555554,1
13589.0,15,6,1120.74,186.79,48,143.2,48.833333333333336,1
13590.0,11,18,6336.04,352.0022222222222,255,42.411764705882355,292.8333333333333,1
13591.0,65,7,2093.94,299.13428571428574,89,109.66666666666667,121.42857142857143,1
13592.0,36,4,247.95999999999998,61.989999999999995,15,76.0,21.0,1
